Variable,Question,Answer Options,Definition,Completion Guideline,Language Speaker Reviewed,Clinical Language Speaker Reviewed
compl_pneumothor,Pneumotórax,"1, Sim | 0, Não | 99, Desconhecido","Definida como a presença anormal de ar na cavidade pleural (entre os pulmões e a parede torácica), causando colapso do pulmão. Pode ser diagnosticada clinicamente, geralmente com confirmação radiológica.","Indique ""Sim"" se o paciente apresentou isso em algum momento durante a hospitalização.",,
compl_pleuraleff,Derrame pleural,"1, Sim | 0, Não | 99, Desconhecido","Definido como aumento da quantidade de fluido dentro da cavidade pleural. Os sintomas incluem falta de ar, tosse e dor no peito. Geralmente é causado por infecções pulmonares, insuficiência cardíaca congestiva, tumores pleurais e pulmonares, distúrbios do tecido conjuntivo e trauma. Pode ser diagnosticado clinicamente, com ou sem confirmação radiológica ou intervencionista.","Indique ""Sim"" se o paciente apresentou isso em algum momento durante a hospitalização.",,
compl_copneumoni,Pneumonia em organização criptogênica (COP),"1, Sim | 0, Não | 99, Desconhecido","Isso se refere a uma doença pulmonar intersticial difusa idiopática, diagnosticada radiologicamente (múltiplas opacidades consolidativas ou em vidro fosco) ou histologicamente (tecido de granulação e infiltrado inflamatório crônico nos alvéolos). Anteriormente conhecida como pneumonia em organização de bronquiolite obliterante (BOOP).","Indique ""Sim"" se o paciente apresentou isso em algum momento durante a hospitalização.",,
compl_bronchioli,Bronquiolite,"1, Sim | 0, Não | 99, Desconhecido","Isto se refere à inflamação dos bronquíolos. Em adultos, bronquiolite é um termo geral usado para descrever uma inflamação inespecífica dos bronquíolos caracterizada pelo inchaço dos bronquíolos e acúmulo de muco. Geralmente é causada pelo vírus sincicial respiratório e afeta crianças. Os sinais e sintomas incluem tosse, chiado e falta de ar. Na maioria dos casos, a biópsia pulmonar aberta ou toracoscópica é necessária para fazer um diagnóstico definitivo, embora a confirmação do tecido possa não ser necessária em pacientes com uma predisposição clara e achados radiológicos típicos. Em bebês e crianças, a bronquiolite é definida como uma doença em crianças <2 anos de idade, caracterizada por chiado e obstrução das vias aéreas devido à infecção primária ou reinfecção com um patógeno viral ou bacteriano, resultando em inflamação das pequenas vias aéreas/bronquíolos. Este é um diagnóstico clínico, geralmente em crianças <2 anos de idade.","Indique ""Sim"" se o paciente apresentou isso em algum momento durante a hospitalização.",,
compl_ards,Síndrome da Angústia Respiratória Aguda (SDRA),"1, Sim | 0, Não | 99, Desconhecido","A síndrome do desconforto respiratório agudo (SDRA) foi definida pelos critérios de Berlim de 2012: 1. Os sintomas respiratórios devem ter começado dentro de uma semana de um insulto clínico conhecido, ou o paciente deve ter sintomas novos ou agravados durante a semana passada. 2. Opacidades bilaterais consistentes com edema pulmonar devem estar presentes em uma radiografia de tórax ou tomografia computadorizada (TC). Essas opacidades não devem ser totalmente explicadas por derrames pleurais, colapso lobar, colapso pulmonar ou nódulos pulmonares. 3. A insuficiência respiratória do paciente não deve ser totalmente explicada por insuficiência cardíaca ou sobrecarga de fluidos. Uma avaliação objetiva (por exemplo, ecocardiografia) para excluir edema pulmonar hidrostático é necessária se nenhum fator de risco para SDRA estiver presente. 4. Um comprometimento moderado a grave da oxigenação deve estar presente, conforme definido pela razão entre a tensão arterial de oxigênio e a fração de oxigênio inspirado (PaO2/FiO2). A gravidade da hipoxemia define a gravidade da SDRA: - SDRA leve: A PaO2/FiO2 é >200 mmHg, mas menor que (ou igual a) 300 mmHg, em configurações de ventilador que incluem pressão expiratória final positiva (PEEP) ou pressão positiva contínua nas vias aéreas (CPAP) maior que (ou igual a) 5 cm H2O. - SDRA moderada: A PaO2/FiO2 é >100 mmHg, mas menor que (ou igual a) 200 mmHg, em configurações de ventilador que incluem PEEP ?5 cm H2O. - SDRA grave: A PaO2/FiO2 é menor que (ou igual a) 100 mmHg em configurações de ventilador que incluem PEEP maior que (ou igual a) 5 cm H2O.","Indique ""Sim"" se o paciente apresentou isso em algum momento durante a hospitalização.",,
compl_ascite,Ascite,"1, Sim | 0, Não | 99, Desconhecido","Isso se refere ao aumento patológico na quantidade de fluido na cavidade abdominal (ascite). Pode ser diagnosticado clinicamente, com ou sem confirmação radiológica ou intervencionista. Os sintomas associados à ascite incluem aumento da circunferência abdominal, desconforto e distensão abdominal, falta de ar.","Indique ""Sim"" se o paciente apresentou isso em algum momento durante a hospitalização.",,
compl_pancreatit,Pancreatite,"1, Sim | 0, Não | 99, Desconhecido","Isso se refere à inflamação aguda do pâncreas. A pancreatite aguda é diagnosticada clinicamente com evidências bioquímicas de suporte (por exemplo, amilase sérica ou lipase sérica) e/ou radiológicas e/ou histológicas. Todas as evidências devem ser consideradas em conjunto, uma vez que nenhuma característica isolada é diagnóstica de pancreatite aguda.","Indique ""Sim"" se o paciente apresentou isso em algum momento durante a hospitalização.",,
compl_acutehepat,Hepatite aguda,"1, Sim | 0, Não | 99, Desconhecido","Isso se refere a lesão hepática aguda resultante de inflamação acompanhada por aumento da atividade da alanina transaminase (ALT) sérica. As etiologias incluem hepatite viral, drogas, toxinas e distúrbios autoimunes.","Indique ""Sim"" se o paciente apresentou isso em algum momento durante a hospitalização.",,
compl_severeliver,Doença hepática grave (início recente),"1, Sim | 0, Não | 99, Desconhecido","Definida como cirrose e hipertensão portal com sangramento varicoso, ascite, icterícia ou estado pós-transplante de fígado.","Indique ""Sim"" se o paciente apresentou isso em algum momento durante a hospitalização.",,
compl_hepaticenc,Se sim para doença hepática grave (novo início): Encefalopatia hepática (qualquer grau),"1, Sim | 0, Não | 99, Desconhecido","Isso se refere a uma constelação de sinais e sintomas caracterizados por mudanças na personalidade, consciência e reflexos, resultantes de anormalidades neuropsiquiátricas secundárias à insuficiência hepática e/ou desvio sanguíneo portal-sistêmico sem evidência de outra doença cerebral. As características clínicas incluem letargia; confusão (pode progredir para coma); asterixis; nistagmo patológico; reflexos oculovestibulares rápidos; postura decorticada e descerebrada; espasticidade muscular; e reflexos plantares extensores bilaterais.","Indique ""Sim"" se o paciente apresentou isso em algum momento durante a hospitalização.",,
compl_jaundice,Se sim para doença hepática grave (novo início): Icterícia,"1, Sim | 0, Não | 99, Desconhecido","Refere-se a uma manifestação clínica de hiperbilirrubinemia, caracterizada pela coloração amarelada da pele, mucosas e/ou esclera.","Indique ""Sim"" se o paciente apresentou isso em algum momento durante a hospitalização.",,
compl_liverdysfu,Disfunção hepática,"1, Sim | 0, Não | 99, Desconhecido","Isso se refere a um achado que indica função hepática anormal, pode se referir a qualquer um dos seguintes: Icterícia clínica; Hiperbilirrubinemia (nível de bilirrubina no sangue duas vezes acima do limite superior da faixa normal); Um aumento na alanina transaminase (ALT) ou aspartato transaminase (AST) que é duas vezes acima do limite superior da faixa normal.","Indique ""Sim"" se o paciente apresentou isso em algum momento durante a hospitalização.",,
compl_thrombemb_yn,Tromboembolia,"1, Sim | 0, Não | 99, Desconhecido",Definida como a oclusão do lúmen de um vaso sanguíneo por um trombo que migrou de um local distal através da corrente sanguínea.,"Indique ""Sim"" se o paciente apresentou isso em algum momento durante a hospitalização.",,
compl_thrombemb_pe,Se sim para tromboembolia: Embolia pulmonar (EP),"1, Sim | 0, Não | 99, Desconhecido","Definida como a oclusão de uma artéria pulmonar por trombo, ar ou gordura. Diagnóstico médico baseado em sinais clínicos e/ou testes radiológicos (por exemplo, angiografia pulmonar por tomografia computadorizada e/ou varredura de ventilação/perfusão).","Indique ""Sim"" se o paciente apresentou isso em algum momento durante a hospitalização.",,
compl_thrombemb_dvt,Se sim para tromboembolismo: Trombose venosa profunda (TVP),"1, Sim | 0, Não | 99, Desconhecido","Definido como a presença de um coágulo sanguíneo em uma veia profunda, predominantemente na extremidade inferior, mas pode incluir a pélvis ou a extremidade superior. Os sintomas podem incluir dor, inchaço, calor e vermelhidão na área afetada. Diagnóstico médico com base em sinais clínicos e/ou imagem diagnóstica apropriada, por exemplo, ultrassonografia.","Indique ""Sim"" se o paciente apresentou isso em algum momento durante a hospitalização.",,
compl_thrombemb_oth,Se sim para tromboembolia: Outro tromboembolia (não EP ou TVP),"1, Sim | 0, Não | 99, Desconhecido",Isso se refere a diagnósticos tromboembólicos não especificados acima.,"Indique ""Sim"" se o paciente apresentou isso em algum momento durante a hospitalização.",,
compl_thrombemb_spec,Se sim: especifique outro tromboembolismo,,Isso se refere a outros diagnósticos tromboembólicos não especificados acima.,"Se for ""Outro"", escreva os outros diagnósticos tromboembólicos que o paciente apresentou em algum momento durante a hospitalização.",,
compl_anaemia,Anemia,"1, Sim | 0, Não | 99, Desconhecido","Definida como uma redução no número de glóbulos vermelhos, na quantidade de hemoglobina e/ou no volume de glóbulos vermelhos concentrados. Clinicamente, a anemia representa uma redução na capacidade de transporte de oxigênio de um volume designado de sangue, resultante de um desequilíbrio entre a perda de sangue (por hemorragia ou hemólise) e a produção de sangue. Os sinais e sintomas de anemia podem incluir palidez da pele e das membranas mucosas, falta de ar, palpitações cardíacas, sopros sistólicos suaves, letargia e fatigabilidade. Os limites da Organização Mundial da Saúde são usados ​​para definir anemia, por exemplo, em homens adultos com mais de 15 anos, a anemia é definida por uma hemoglobina <130g/L (<8,1mmol/L); para mulheres não grávidas com mais de 15 anos, os limites são <120g/L (<7,4mmol/L).","Indique ""Sim"" se o paciente apresentou isso em algum momento durante a hospitalização.",,
compl_severebleed_yn,Sangramento grave (requer intervenção),"1, Sim | 0, Não | 99, Desconhecido","Definido como sangramento resultando em comprometimento hemodinâmico necessitando de intervenção, ou seja, transfusão. Isso inclui a Escala de Sangramento grau 3 ou 4 da Organização Mundial da Saúde (OMS).","Indique ""Sim"" se o paciente apresentou isso em algum momento durante a hospitalização.",,
compl_severebleed_site,Se sim: local(ais) de sangramento intenso,"1, Pele | 7, Petéquias | 2, Nariz | 3, Gengivas | 4, Trato GI | 5, Trato urinário | 6, Vagina | 88, Outro(s) | 99, Desconhecido","Isto se refere à localização do(s) local(ais) de sangramento/hemorragia. Petéquias se referem a pequenas manchas avermelhadas ou arroxeadas na pele ou membrana mucosa como resultado de hemorragia localizada. Sangramento nasal se refere à hemorragia localizada no nariz. Sangramento gengival se refere à hemorragia que afeta a gengiva. Sangramento gastrointestinal (GI) se refere à hemorragia em qualquer segmento do trato gastrointestinal, do esôfago ao reto. Sangramento do trato urinário se refere à hemorragia originada de qualquer parte do sistema urinário. Sangramento vaginal se refere à hemorragia originada da vagina, não relacionada à menstruação normal.",Selecione a(s) opção(ões) mais apropriada(s) correspondente(s) ao local do(s) sangramento(s)/hemorragia.,,
