Variable,Question,Answer Options,Definition,Completion Guideline,Language Speaker Reviewed,Clinical Language Speaker Reviewed
compl_severeneuro,Enfermedad neurológica grave,"1, Sí | 0, No | 99, Desconocido","Se refiere a diversas manifestaciones neurológicas, incluyendo meningitis, encefalitis, encefalopatía, convulsiones sintomáticas agudas, hemorragia intracraneal o accidente cerebrovascular y síndrome de Guillain-Barré (SGB). La meningitis es una enfermedad inflamatoria de las leptomeninges, los tejidos que rodean el cerebro y la médula espinal, y se define por un número anormal de glóbulos blancos en el líquido cefalorraquídeo (LCR) dentro de un contexto clínico apropiado y con o sin hallazgos radiológicos de apoyo. La encefalitis se refiere a la inflamación del cerebro. En comparación con la meningitis, en la encefalitis, se esperan anormalidades en la función cerebral, incluyendo estado mental alterado, déficits motores o sensoriales, comportamiento alterado y cambios de personalidad, y trastornos del habla o del movimiento. Se define por un estado mental alterado que dura ?24 horas junto con dos de los siguientes criterios: fiebre documentada >/= 38 °C (100,4 °F); recuento de glóbulos blancos (WBC) en el líquido cefalorraquídeo (LCR) >/= 5 células/mm^3; convulsiones generalizadas o parciales no totalmente atribuibles a un trastorno convulsivo preexistente; aparición reciente de hallazgos neurológicos focales; presencia de lesión aguda compatible en neuroimagen; anomalía en la electroencefalografía que sea compatible con encefalitis y no atribuible a otra causa. Según lo descrito por el Consorcio Internacional de Encefalitis de 2013. Las convulsiones se definen como una anomalía intermitente de la fisiología del sistema nervioso caracterizada por una aparición transitoria de movimiento repentino, violento e irregular del cuerpo, causado por la contracción involuntaria de los músculos debido a una actividad neuronal anormal excesiva o sincrónica en el cerebro. No se requiere una historia establecida de epilepsia. El accidente cerebrovascular se refiere a una pérdida repentina de la función neurológica secundaria a una hemorragia o isquemia en el parénquima cerebral debido a un evento vascular. El accidente cerebrovascular puede ser un diagnóstico clínico, con o sin hallazgos radiológicos de apoyo. La hemorragia intracraneal se refiere a la hemorragia/sangrado que ocurre dentro del cráneo. La hemorragia intracraneal abarca cuatro tipos generales de hemorragia: hemorragia epidural, hemorragia subdural, hemorragia subaracnoidea y hemorragia intraparenquimatosa. El síndrome de Guillain-Barré se refiere a un trastorno autoinmune rápidamente progresivo del sistema nervioso periférico caracterizado por parestesia de las extremidades, arreflexia y debilidad o parálisis muscular generalizada que a menudo comienza en las piernas y se extiende a los brazos, el torso y la cara. Las características requeridas incluyen debilidad progresiva de los brazos y/o las piernas, que va desde una debilidad mínima de las piernas hasta una parálisis total de las cuatro extremidades, incluyendo el tronco, los músculos bulbares y faciales, y oftalmoplejía externa; y arreflexia o disminución de los reflejos tendinosos profundos en las extremidades débiles. Las características de apoyo incluyen progresión de los síntomas durante días a cuatro semanas; Síntomas bilaterales relativamente simétricos; Dolor en el tronco o las extremidades; Síntomas o signos de los nervios craneales; Disfunción autonómica; Disfunción sensorial leve; Sin fiebre al inicio de los síntomas; LCR con proteínas elevadas y recuento de leucocitos normal a levemente elevado (generalmente <5 células/mm3); anomalías electrodiagnósticas compatibles con SGB; recuperación que comienza dos a cuatro semanas después de que se detiene la progresión.",Indique “Sí” si el paciente experimentó esto en cualquier momento durante la hospitalización.,,
compl_seizure,Convulsión,"1, Sí | 0, No | 99, Desconocido","Se define como una anomalía intermitente de la fisiología del sistema nervioso caracterizada por la aparición transitoria de movimientos repentinos, violentos e irregulares del cuerpo, causados ​​por la contracción involuntaria de los músculos debido a una actividad neuronal anormal, excesiva o sincrónica en el cerebro. No se requiere una historia comprobada de epilepsia.",Indique “Sí” si el paciente experimentó esto en cualquier momento durante la hospitalización.,,
compl_focalneuro,Signos neurológicos focales,"1, Sí | 0, No | 99, Desconocido","Se define como alteraciones de la función nerviosa, de la médula espinal o del cerebro que afectan a una región específica del cuerpo, por ejemplo, debilidad en el brazo izquierdo, la pierna derecha, paresia o plejia, identificadas en un examen neurológico.",Indique “Sí” si el paciente experimentó esto en cualquier momento durante la hospitalización.,,
compl_encephalitis,Encefalitis,"1, Sí | 0, No | 99, Desconocido","La encefalitis es una inflamación del cerebro. Se define por un estado mental alterado que dura más o igual a 24 horas junto con dos de los siguientes criterios: fiebre documentada de 38 °C (100,4 °F) o más; recuento de glóbulos blancos (WBC) en el líquido cefalorraquídeo (LCR) de 5 o más/mm³; convulsiones generalizadas o parciales no totalmente atribuibles a un trastorno convulsivo preexistente; aparición reciente de hallazgos neurológicos focales; presencia de una lesión aguda compatible en las imágenes neurológicas; anomalía en la electroencefalografía que sea compatible con encefalitis y no atribuible a otra causa. Según lo descrito por el Consorcio Internacional de Encefalitis de 2013.",Indique “Sí” si el paciente experimentó esto en cualquier momento durante la hospitalización.,,
compl_meningitis,Meningitis,"1, Sí | 0, No | 99, Desconocido",La meningitis se define por un número anormal de glóbulos blancos en el líquido cefalorraquídeo (LCR) dentro de un contexto clínico apropiado y con o sin hallazgos radiológicos de apoyo.,Indique “Sí” si el paciente experimentó esto en cualquier momento durante la hospitalización.,,
compl_myocardial,Infarto de miocardio,"1, Sí | 0, No | 99, Desconocido","Se define como isquemia miocárdica que produce lesión/necrosis, diagnosticada por hallazgos clínicos, electrocardiografía alterada y enzimas cardíacas elevadas.",Indique “Sí” si el paciente experimentó esto en cualquier momento durante la hospitalización.,,
compl_cardiacisc,Isquemia cardíaca,"1, Sí | 0, No | 99, Desconocido","Se define como una disminución del suministro de sangre y oxígeno al músculo cardíaco, indicada por una sintomatología típica (p. ej., dolor en el pecho) y confirmada por un electrocardiograma (que muestra cambios isquémicos, p. ej., depresión o elevación del segmento ST) y/o elevación de enzimas cardíacas (p. ej., troponina I elevada).",Indique “Sí” si el paciente experimentó esto en cualquier momento durante la hospitalización.,,
compl_endocardit,Endocarditis,"1, Sí | 0, No | 99, Desconocido","Se refiere a una inflamación del endocardio (revestimiento interno del corazón). A menudo es causada por un trastorno primario o microorganismos, incluidas bacterias, virus, hongos y rickettsias. El diagnóstico de la endocarditis infecciosa se realiza según los criterios modificados de Duke, utilizando evidencia de resultados microbiológicos, ecocardiogramas y signos clínicos.",Indique “Sí” si el paciente experimentó esto en cualquier momento durante la hospitalización.,,
compl_cardiomyop,Miocardiopatía,"1, Sí | 0, No | 99, Desconocido","Se refiere a trastornos estructurales y funcionales del miocardio que se diagnostican comúnmente mediante ecocardiografía. La miocardiopatía puede ser primaria (genética) o secundaria (p. ej., después de un infarto de miocardio).",Indique “Sí” si el paciente experimentó esto en cualquier momento durante la hospitalización.,,
compl_chf,Insuficiencia cardíaca congestiva,"1, Sí | 0, No | 99, Desconocido","Se define como la incapacidad del corazón para bombear una cantidad suficiente de sangre para satisfacer las necesidades de los tejidos corporales, lo que produce congestión tisular y edema. Los signos y síntomas incluyen dificultad para respirar, edema con fóvea, hígado agrandado y doloroso, venas del cuello congestionadas y estertores pulmonares. Hay muchas formas de evaluar la función cardíaca (por ejemplo, ecocardiografía, cateterismo cardíaco derecho, pruebas funcionales y pruebas bioquímicas de apoyo). Sin embargo, no existe una prueba diagnóstica para la insuficiencia cardíaca, ya que es en gran medida un diagnóstico clínico que se basa en una historia clínica y un examen físico cuidadosos.",Indique “Sí” si el paciente experimentó esto en cualquier momento durante la hospitalización.,,
compl_cardiarrhy,Arritmia cardíaca,"1, Sí | 0, No | 99, Desconocido","Se refiere a cualquier variación de la frecuencia o ritmo normal (que puede incluir el origen del impulso y/o su propagación posterior) en el corazón, confirmada mediante monitorización electrocardiográfica.",Indique “Sí” si el paciente experimentó esto en cualquier momento durante la hospitalización.,,
compl_cardiarrest,Paro cardiaco,"1, Sí | 0, No | 99, Desconocido","El paro cardiopulmonar o paro circulatorio se define como el cese repentino de la actividad cardíaca en un individuo que queda insensible, sin respiración normal y sin signos de circulación.",Indique “Sí” si el paciente experimentó esto en cualquier momento durante la hospitalización.,,
compl_myocarditis,Miocarditis,"1, Sí | 0, No | 99, Desconocido","Se refiere a una inflamación del tejido muscular del corazón (miocarditis) o un proceso inflamatorio que afecta al pericardio (pericarditis). Puede diagnosticarse clínicamente, con la ayuda de un ecocardiograma, un electrocardiograma, pruebas de laboratorio o radiológicas.",Indique “Sí” si el paciente experimentó esto en cualquier momento durante la hospitalización.,,
compl_pericarditis,Pericarditis,"1, Sí | 0, No | 99, Desconocido","Se refiere a una inflamación del tejido muscular del corazón (miocarditis) o un proceso inflamatorio que afecta al pericardio (pericarditis). Puede diagnosticarse clínicamente, con la ayuda de un ecocardiograma, un electrocardiograma, pruebas de laboratorio o radiológicas.",Indique “Sí” si el paciente experimentó esto en cualquier momento durante la hospitalización.,,
compl_viralpneum,Neumonía viral / neumonitis,"1, Sí | 0, No | 99, Desconocido","Se define como neumonitis (neumonía) que se cree que ocurre como consecuencia directa de uno o más virus infecciosos. La neumonitis viral puede ser un diagnóstico clínico, con o sin evidencia radiográfica o histopatológica de consolidación pulmonar. Aunque se prefiere, la identificación de la especie viral infectante no es esencial para realizar el diagnóstico.",Indique “Sí” si el paciente experimentó esto en cualquier momento durante la hospitalización.,,
compl_bacpneumo,Neumonía bacteriana,"1, Sí | 0, No | 99, Desconocido","Se define como neumonía (neumonitis) que se cree que ocurre como consecuencia directa de bacterias infecciosas. Es una infección aguda del parénquima pulmonar causada por bacterias (p. ej., Streptococcus pneumoniae, Haemophilus influenzae, Chlamydia pneumoniae, Mycoplasma pneumoniae y Legionella pneumophila). Los signos y síntomas incluyen tos productiva, fiebre, escalofríos, dificultad para respirar y dolor torácico. La neumonía bacteriana puede ser un diagnóstico clínico, con o sin evidencia radiográfica o histopatológica de consolidación pulmonar. Aunque se prefiere, la identificación de la especie bacteriana infecciosa no es esencial para hacer el diagnóstico.",Indique “Sí” si el paciente experimentó esto en cualquier momento durante la hospitalización.,,
compl_pneumothor,Neumotórax,"1, Sí | 0, No | 99, Desconocido","Se define como la presencia anormal de aire en la cavidad pleural (entre los pulmones y la pared torácica), que provoca el colapso del pulmón. Puede diagnosticarse clínicamente, generalmente con confirmación radiológica.",Indique “Sí” si el paciente experimentó esto en cualquier momento durante la hospitalización.,,
compl_pleuraleff,Derrame pleural,"1, Sí | 0, No | 99, Desconocido","Se define como un aumento de la cantidad de líquido en la cavidad pleural. Los síntomas incluyen dificultad para respirar, tos y dolor en el pecho. Suele estar causada por infecciones pulmonares, insuficiencia cardíaca congestiva, tumores pleurales y pulmonares, trastornos del tejido conectivo y traumatismos. Puede diagnosticarse clínicamente, con o sin confirmación radiológica o intervencionista.",Indique “Sí” si el paciente experimentó esto en cualquier momento durante la hospitalización.,,
compl_copneumoni,Neumonía organizada criptogénica (COP),"1, Sí | 0, No | 99, Desconocido","Se trata de una enfermedad pulmonar intersticial difusa idiopática, diagnosticada radiológicamente (múltiples opacidades consolidadas o en vidrio esmerilado) o histológicamente (tejido de granulación e infiltrado inflamatorio crónico en los alvéolos). Anteriormente conocida como bronquiolitis obliterante con neumonía organizada (BOOP).",Indique “Sí” si el paciente experimentó esto en cualquier momento durante la hospitalización.,,
compl_bronchioli,Bronquiolitis,"1, Sí | 0, No | 99, Desconocido","Se refiere a la inflamación de los bronquiolos. En adultos, la bronquiolitis es un término general que se utiliza para describir una inflamación inespecífica de los bronquiolos caracterizada por la hinchazón de los bronquiolos y la acumulación de moco. Suele estar causada por el virus respiratorio sincitial y afecta a los niños. Los signos y síntomas incluyen tos, sibilancias y dificultad para respirar. En la mayoría de los casos, se requiere una biopsia pulmonar abierta o toracoscópica para hacer un diagnóstico definitivo, aunque la confirmación tisular puede no ser necesaria en pacientes con una predisposición clara y hallazgos radiológicos típicos. En lactantes y niños, la bronquiolitis se define como una enfermedad en niños <2 años de edad, caracterizada por sibilancias y obstrucción de las vías respiratorias debido a una infección primaria o reinfección con un patógeno viral o bacteriano, lo que resulta en una inflamación de las vías respiratorias pequeñas/bronquiolos. Este es un diagnóstico clínico, generalmente en niños <2 años de edad.",Indique “Sí” si el paciente experimentó esto en cualquier momento durante la hospitalización.,,
